IDOE_SCHOOL_ID,SCHOOL_NAME,PRINCIPAL_TITLE,PRINCIPAL_FIRST_NAME,PRINCIPAL_LAST_NAME,PRINCIPAL_EMAIL,ADDRESS,CITY,STATE,ZIP,COUNTY_NAME,PHONE,FAX,LOW_GRADE,HIGH_GRADE,SCHOOL_HOMEPAGE,lon,lat,coord,type
0328,Clifty Creek Elementary School,NA,Michael,Parsons,parsonsm@bcsc.k12.in.us,4625 E 50 N,Columbus,IN,47203,Bartholomew,(812) 376-4342,(812) 376-4305,PK,06,https://www.bcscschools.org/clifty,-85.8674145,39.2072358,39.2072358+-85.8674145,p
0346,CSA Lincoln Campus,NA,Brett,Findley,findleyb@bcsc.k12.in.us,750 5th St,Columbus,IN,47201,Bartholomew,(812) 376-4447,(812) 376-4446,KG,06,https://www.bcscschools.org/csalc,-85.9164826,39.2040964,39.2040964+-85.9164826,p
0353,Mount Healthy Elementary School,NA,Amy,Sprong,spronga@bcsc.k12.in.us,12150 S SR 58,Columbus,IN,47201,Bartholomew,(812) 342-2463,(812) 342-0584,PK,06,https://www.bcscschools.org/mthealthy,-86.03472889999999,39.0915648,39.0915648+-86.0347289,p
0354,Richard L Johnson Early Educ Cntr,C4 Assista,Shane,Yates,yatess@bcsc.k12.in.us,1209 S Sycamore St,Columbus,IN,47201,Bartholomew,(812) 376-4569,(812) 000-0000,PK,PK,https://www.bcscschools.org/bcscprek,-85.9156802,39.2110421,39.2110421+-85.9156802,p
0357,Parkside Elementary School,NA,Christopher,Smith,smithch@bcsc.k12.in.us,1400 Parkside Dr,Columbus,IN,47201,Bartholomew,(812) 376-4314,(812) 376-4324,PK,06,https://www.bcscschools.org/parkside,-85.9095296,39.241711,39.241711+-85.9095296,p
0363,W D Richards Elementary School,NA,Darin,Sprong,Sprongd@bcsc.k12.in.us,3311 Fairlawn Dr,Columbus,IN,47201,Bartholomew,(812) 376-4311,(812) 376-4505,PK,06,https://www.bcscschools.org/richards,-85.86981279999999,39.2342344,39.2342344+-85.8698128,p
0366,Rockcreek Elementary School,NA,Jennifer,Dettmer,dettmerj@bcsc.k12.in.us,13000 E 200 S,Columbus,IN,47201,Bartholomew,(812) 579-5221,(812) 579-6488,PK,06,https://www.bcscschools.org/rockcreek,-85.7810006,39.1746252,39.1746252+-85.7810006,p
0369,Lillian Schmitt Elementary School,NA,Kaitlyn,Day,dayk@bcsc.k12.in.us,2675 California,Columbus,IN,47201,Bartholomew,(812) 376-4307,(812) 376-4506,PK,06,https://www.bcscschools.org/schmitt,-85.913204,39.22644,39.22644+-85.913204,p
0371,L F Smith Elementary,NA,Casey,Voelz,voelzc@bcsc.k12.in.us,4505 Waycross Dr,Columbus,IN,47203,Bartholomew,(812) 376-4317,(812) 376-4502,PK,06,https://www.bcscschools.org/smith,-85.87031879999999,39.2204869,39.2204869+-85.8703188,p
0375,CSA Fodrea Campus,NA,Lyndsey,Linneweber,linneweberl@bcsc.k12.in.us,2775 Illinois St,Columbus,IN,47201,Bartholomew,(812) 376-4321,(812) 376-4501,PK,06,https://www.bcscschools.org/fodrea,-85.8924073,39.1950713,39.1950713+-85.8924073,p
0377,Taylorsville Elementary School,NA,J,Gant,gantsy@bcsc.k12.in.us,9711 Walnut St,Taylorsville,IN,47280,Bartholomew,(812) 526-5448,(812) 526-2233,PK,06,https://www.bcscschools.org/taylorsville,-85.9476995,39.2976408,39.2976408+-85.9476995,p
0387,Columbus Area Career Connection,Mr,Gene,Hack,hackg@bcsc.k12.in.us,1400 25th St,Columbus,IN,47201,Bartholomew,(812) 376-4240,(812) 376-4699,06,12,http://www.bcsc.k12.in.us/c4/site/default.asp,-85.9096893,39.2246957,39.2246957+-85.9096893,p
0390,Central Middle School,NA,Jay,Payne,paynej@bcsc.k12.in.us,725 7th St,Columbus,IN,47201,Bartholomew,(812) 376-4287,(812) 376-4511,07,08,https://www.bcscschools.org/centralms,-85.9152969,39.205275,39.205275+-85.9152969,p
0392,Southside Elementary School,NA,Jeffrey,Backmeyer,backmeyerj@bcsc.k12.in.us,1320 W 200 S,Columbus,IN,47201,Bartholomew,(812) 376-4423,(812) 376-4507,PK,06,https://www.bcscschools.org/southside,-85.9376257,39.172305,39.172305+-85.9376257,p
0395,Northside Middle School,NA,Evan,Burton,burtone@bcsc.k12.in.us,1400 27th St,Columbus,IN,47201,Bartholomew,(812) 376-4405,(812) 376-4479,07,08,https://www.bcscschools.org/northsidems,-85.91016859999999,39.2277928,39.2277928+-85.9101686,p
0397,Columbus North High School,NA,David,Clark,clarkd@bcsc.k12.in.us,1400 25th St,Columbus,IN,47201,Bartholomew,(812) 376-4432,(812) 376-4291,09,12,https://www.bcscschools.org/northhs,-85.9096893,39.2246957,39.2246957+-85.9096893,p
0399,Columbus East High School,NA,Michael,Parsons,parsonsm@bcsc.k12.in.us,230 S Marr Rd,Columbus,IN,47201,Bartholomew,(812) 376-4369,(812) 376-4358,09,12,https://www.bcscschools.org/easths,-85.8861986,39.1951678,39.1951678+-85.8861986,p
0409,Hope Elementary School,NA,JESSICA,POE,jmpoe@flatrock.k12.in.us,9575 N SR 9,Hope,IN,47246,Bartholomew,(812) 546-5001,(812) 546-0603,KG,06,http://www.flatrock.k12.in.us/hes/,-85.7714388,39.2948418,39.2948418+-85.7714388,p
0410,Hauser Jr-Sr High School,NA,KRIS,FORTUNE,kfortune@flatrock.k12.in.us,9273 N SR 9,Hope,IN,47246,Bartholomew,(812) 546-4421,(812) 546-2005,07,12,http://www.flatrock.k12.in.us/hhs/index.html,-85.771491,39.3061697,39.3061697+-85.771491,p
0421,Otterbein Elementary School,NA,Jeff,Toll,jtoll@benton.k12.in.us,111 W Oxford St,Otterbein,IN,47970,Benton,(765) 583-4401,(765) 583-2428,KG,06,http://ott.benton.k12.in.us/pages/Otterbein_Elementary_School,-87.097993,40.491261,40.491261+-87.097993,p
0445,Benton Central Jr-Sr High School,NA,Corey,Robb,crobb@benton.k12.in.us,4241 E 300 S,Oxford,IN,47971,Benton,(765) 884-1600,(765) 884-8445,07,12,http://bc.benton.k12.in.us/pages/Benton_Central_Jr-Sr_High,-87.2423965,40.5639565,40.5639565+-87.2423965,p
0446,Prairie Crossing Elementary School,NA,Jacob,Kuckartz,jkuckartz@benton.k12.in.us,2758 S 400 E,Oxford,IN,47971,Benton,(765) 884-3000,(765) 884-3030,KG,06,http://pce.benton.k12.in.us/pages/Prairie_Crossing_Elementary,-87.24835499999999,40.566427,40.566427+-87.248355,p
0489,Blackford Jr-Sr High School,NA,JASON,RIDGE,jridge@blackfordschools.org,2392 N SR 3 N,Hartford City,IN,47348,Blackford,(765) 348-7560,(765) 348-7568,07,12,http://www.bcs.k12.in.us/bhs.htm,-85.3764217,40.4851894,40.4851894+-85.3764217,p
0494,Blackford Intermediate School,NA,JAMES,FOX,jfox@blackfordschools.org,400 E McDonald,Hartford City,IN,47348,Blackford,(765) 348-7595,(765) 348-7552,PK,06,http://northside.bcs.k12.in.us/,-85.363762500000007,40.4599465,40.4599465+-85.3637625,p
0501,Blackford Primary School,NA,CRAIG,CAMPBELL,ccampbell@blackfordschools.org,1515 S Monroe St,Hartford City,IN,47348,Blackford,(765) 348-7584,(765) 348-7580,PK,02,http://www.bcs.k12.in.us,-85.3662198,40.4384742,40.4384742+-85.3662198,p
0521,Granville Wells Elementary School,NA,Tricia,Stanley,tricia.stanley@webo.k12.in.us,5046 S SR 75,Jamestown,IN,46147,Boone,(765) 485-6311,(765) 676-5012,PK,06,http://www.weboschools.org/wells,-86.62060609999999,39.9659657,39.9659657+-86.6206061,p
0537,Thorntown Elementary School,NA,Abigail,Hayden,abbie.hayden@webo.k12.in.us,200 Mill St,Thorntown,IN,46071,Boone,(765) 485-2447,(765) 436-2630,PK,06,http://www.weboschools.org/thorn/,-86.60794059999999,40.1247151,40.1247151+-86.6079406,p
0539,Western Boone Jr-Sr High School,NA,Brent,Miller,brent.miller@webo.k12.in.us,1205 N SR 75,Thorntown,IN,46071,Boone,(765) 482-6143,(765) 482-6146,07,12,http://www.weboschools.org/webo/,-86.6197242,40.0573811,40.0573811+-86.6197242,p
0510,Zionsville West Middle School,NA,Shawn,Wooden,swooden@zcs.k12.in.us,5565 S 700 E,Whitestown,IN,46075,Boone,(317) 873-1240,(317) 769-6097,05,08,http://www.zcs.k12.in.us/zwms/index.htm,-86.33450719999999,39.9587459,39.9587459+-86.3345072,p
0511,Zionsville Middle School,NA,Mitzi,Macaluso,mmacaluso@zcs.k12.in.us,900 N Ford Rd,Zionsville,IN,46077,Boone,(317) 873-2426,(317) 733-4001,05,08,http://www.zcs.k12.in.us/zms/index.html,-86.27901969999999,39.9569014,39.9569014+-86.2790197,p
0512,Zionsville Community High School,NA,Tim,East,teast@zcs.k12.in.us,1000 Mulberry St,Zionsville,IN,46077,Boone,(317) 873-3355,(317) 873-8002,09,12,http://www.zcs.k12.in.us/zchs/index.htm,-86.2729923,39.9587127,39.9587127+-86.2729923,p
0514,Eagle Elementary School,NA,Andrew,Foreman,aforeman@zcs.k12.in.us,350 N 6th St,Zionsville,IN,46077,Boone,(317) 873-1234,(317) 873-5868,PK,04,http://www.zcs.k12.in.us/zcs/eagle/sites/index.htm,-86.2683674,39.9539603,39.9539603+-86.2683674,p
0517,Zionsville Pleasant View Elem Sch,NA,Stacy,Smith,stacysmith@zcs.k12.in.us,4700 S 975 E,Zionsville,IN,46077,Boone,(317) 873-2376,(317) 873-1250,PK,04,http://www.zcs.k12.in.us/zcs/pvue/sites/index.htm,-86.2855629,39.9694908,39.9694908+-86.2855629,p
0541,Union Elementary School,NA,Erin,Clevenger-Kay,ekay@zcs.k12.in.us,11750 E 300 S,Zionsville,IN,46077,Boone,(317) 733-4007,(317) 733-4008,PK,04,http://www.zcs.k12.in.us/zcs/union/sites/index.htm,-86.24743509999999,39.9997049,39.9997049+-86.2474351,p
0542,Stonegate Elementary,NA,Connie,Largent,clargent@zcs.k12.in.us,7312 W Stonegate Dr,Zionsville,IN,46077,Boone,(317) 873-8050,(317) 769-4975,PK,04,http://www.zcs.k12.in.us/zcs/sge/sites/stonegate.htm,-86.33062799999999,39.9554948,39.9554948+-86.330628,p
0544,Boone Meadow,NA,Tom,Hundley,thundley@zcs.k12.in.us,5555 S Main St,Whitestown,IN,46075,Boone,(317) 873-2226,(317) 769-6909,PK,04,http://www.zcs.k12.in.us/zcs/bme/sites/index.htm,-86.343611,39.9603992,39.9603992+-86.343611,p
0546,Trailside Elementary School,NA,Jennifer,Raycroft,jraycroft@zcs.k12.in.us,4200 South 875 East,Zionsville,IN,46077,Boone,(317) 873-8057,NA,PK,04,NA,-86.307673,39.9784856,39.9784856+-86.307673,p
0534,Perry Worth Elementary School,NA,Amber,Moore,moorea@leb.k12.in.us,3900 E 300 S,Lebanon,IN,46052,Boone,(317) 769-3286,(317) 769-5236,KG,05,http://www.leb.k12.in.us,-86.3945861,39.99770789999999,39.9977079+-86.3945861,p
0553,Lebanon Senior High School,NA,Frank,Meyer,meyerf@leb.k12.in.us,510 Essex Dr,Lebanon,IN,46052,Boone,(765) 482-0400,(765) 483-3040,09,12,http://www.leb.k12.in.us,-86.46769379999999,40.05722919999999,40.0572292+-86.4676938,p
0557,Lebanon Middle School,NA,Doyle,Dunshee,DunsheeD@leb.k12.in.us,1800 N Grant St,Lebanon,IN,46052,Boone,(765) 482-3400,(765) 483-3049,06,08,http://www.leb.k12.in.us,-86.4576843,40.0628293,40.0628293+-86.4576843,p
0561,Central Elementary School,NA,McKenzie,Leckrone,leckronem@leb.k12.in.us,515 E Williams St,Lebanon,IN,46052,Boone,(765) 482-2000,(765) 483-3059,KG,05,http://www.leb.k12.in.us,-86.4631603,40.0496934,40.0496934+-86.4631603,p
0565,Harney Elementary School,NA,Janet,Dye,dyej@leb.k12.in.us,1500 N Garfield St,Lebanon,IN,46052,Boone,(765) 482-5940,(765) 483-3062,KG,05,http://www.leb.k12.in.us,-86.47833,40.0587955,40.0587955+-86.47833,p
0569,Hattie B Stokes Elementary School,NA,Kelly,Sollman,SollmanK@leb.k12.in.us,1005 Hendricks Dr,Lebanon,IN,46052,Boone,(765) 482-5950,(765) 483-3056,KG,05,http://www.leb.k12.in.us,-86.4558898,40.0334662,40.0334662+-86.4558898,p
0573,Brown County High School,NA,TRENT,AUSTIN,taustin@browncountyschools.com,235 School House Lane,Nashville,IN,47448,Brown,(812) 988-6606,(812) 988-6606,09,12,http://www.brownco.k12.in.us/,-86.2439528,39.2046253,39.2046253+-86.2439528,p
0577,Van Buren Elementary School,NA,DAVID,PAGNARD,gpagnard@browncountyschools.com,4045 State Road 135 South,Nashville,IN,47448,Brown,(812) 988-6658,(812) 988-6658,PK,05,http://www.brownco.k12.in.us/,-86.16140539999999,39.1367175,39.1367175+-86.1614054,p
0581,Helmsburg Elementary School,NA,KELLI,BRUNER,kbruner@browncountyschools.com,5378 N Helmsburg School Rd,Morgantown,IN,46160,Brown,(812) 988-6651,(812) 988-0852,PK,05,http://www.brownco.k12.in.us/,-86.2897756,39.2712994,39.2712994+-86.2897756,p
0585,Sprunica Elementary School,NA,BRAD,KILLINGER,SKILLINGER@browncountyschools.com,3611 Sprunica Rd,Nineveh,IN,46164,Brown,(812) 988-6625,(812) 988-6625,PK,05,http://www.brownco.k12.in.us/,-86.1843559,39.281311,39.281311+-86.1843559,p
0587,Brown County Middle School,NA,GAVIN,STEELE,gsteele@browncountyschools.com,95 S Schoolhouse Ln,Nashville,IN,47448,Brown,(812) 988-6605,(812) 988-5415,06,08,http://www.brownco.k12.in.us/,-86.2433179,39.2052538,39.2052538+-86.2433179,p
0621,Carroll Senior High School,NA,Jeffrey,Shuler,jshuler@carroll.k12.in.us,2362 E SR 18,Flora,IN,46929,Carroll,(574) 967-4157,(574) 967-4027,09,12,http://www.carroll.k12.in.us/cjshs,-86.39847929999999,40.5584114,40.5584114+-86.3984793,p
0623,Carroll Junior High School,NA,Jeffrey,Shuler,jshuler@carroll.k12.in.us,2362 E SR 18,Flora,IN,46929,Carroll,(574) 967-4157,(574) 967-4027,07,08,http://www.carroll.k12.in.us/cjshs,-86.39847929999999,40.5584114,40.5584114+-86.3984793,p
0629,Carroll Elementary School,NA,Roy,Hufford,rhufford@carroll.k12.in.us,105 S 225 E,Flora,IN,46929,Carroll,(574) 967-4881,(574) 967-4882,PK,06,http://www.carroll.k12.in.us/ces,-86.4812528,40.5437384,40.5437384+-86.4812528,p
0609,Delphi Community Middle School,NA,Josh,Long,longj@delphi.k12.in.us,401 Armory Rd,Delphi,IN,46923,Carroll,(765) 564-3411,(765) 564-2135,06,08,http://ms.delphi.k12.in.us,-86.66715959999999,40.575204,40.575204+-86.6671596,p
0637,Delphi Community High School,NA,Kevin,Sims,simsk@delphi.k12.in.us,301 Armory Rd,Delphi,IN,46923,Carroll,(765) 564-3481,(765) 564-3260,09,12,http://hs.delphi.k12.in.us,-86.66598789999999,40.5751455,40.5751455+-86.6659879,p
0641,Delphi Community Elementary School,NA,Andrew,Hawk,hawka@delphi.k12.in.us,300 W Vine St,Delphi,IN,46923,Carroll,(765) 564-3895,(765) 564-2341,PK,05,http://de.delphi.k12.in.us,-86.6714178,40.5782364,40.5782364+-86.6714178,p
0645,Pioneer Jr-Sr High School,NA,Jeff,Brooke,brookej@pioneer.k12.in.us,417 South Chicago Street,Royal Center,IN,46978,Cass,(574) 643-3145,(574) 643-2020,06,12,http://phs.pioneer.k12.in.us/,-86.49349509999999,40.8612098,40.8612098+-86.4934951,p
0649,Pioneer Elementary School,NA,Patrick,Quillen,quillenp@pioneer.k12.in.us,109 E Black Lane,Royal Center,IN,46978,Cass,(574) 643-2255,(574) 643-4029,PK,06,https://www.pioneer.k12.in.us/o/pes,-86.50048369999999,40.8677741,40.8677741+-86.5004837,p
0689,Lewis Cass High School,NA,Don,Young,youngd@lewiscass.net,6422 E SR 218 W,Walton,IN,46994,Cass,(574) 626-2511,(574) 626-2172,09,12,http://www.lewiscass.net,-86.2533541,40.6636628,40.6636628+-86.2533541,p
0691,Lewis Cass Junior High School,NA,Matthew,Smith,smithm@lewiscass.net,6422 East State Road 218,Walton,IN,46994,Cass,(574) 626-2511,(574) 626-2172,06,08,http://www.lewiscass.net,-86.2533541,40.6636628,40.6636628+-86.2533541,p
0692,Lewis Cass Polytechnic Academy,Mr,Mallory,Claypool,claypoolm@lewiscass.net,401 South Maple Street,Galveston,IN,46932,Cass,(574) 626-3000,(574) 626-2751,06,12,http://www.lewiscass.net,-86.19216879999999,40.5744915,40.5744915+-86.1921688,p
0695,Lewis Cass Elementary School,NA,Allen,Remaly,remalya@lewiscass.net,6540 E SR 218,Walton,IN,46994,Cass,(574) 626-2504,(574) 626-3483,PK,05,http://www.lewiscass.net,-86.24909199999999,40.663631,40.663631+-86.249092,p
0701,Logansport Community High School,NA,Matthew,Jones,jonesm@lcsc.k12.in.us,1 Berry Ln,Logansport,IN,46947,Cass,(574) 753-0441,(574) 753-3688,09,12,http://www.lcsc.k12.in.us/Home/Schools/LogansportHighSchool.aspx,-86.3307044,40.7495221,40.7495221+-86.3307044,p
0702,Logansport Junior High School,NA,Jennifer,Miller,millerj@lcsc.k12.in.us,2901 Usher St,Logansport,IN,46947,Cass,(574) 753-7115,(574) 732-0318,07,08,http://lms.lcsc.k12.in.us/,-86.328484,40.752616,40.752616+-86.328484,p
0709,Fairview Elementary School,NA,Christine,Hess,hessc@lcsc.k12.in.us,846 S Cicott St,Logansport,IN,46947,Cass,(574) 722-5288,(574) 753-6318,KG,04,http://fvw.lcsc.k12.in.us/,-86.376475,40.7399709,40.7399709+-86.376475,p
0711,Landis Elementary School,NA,Patricia,Wolf,wolfp@lcsc.k12.in.us,1 Landis Ln,Logansport,IN,46947,Cass,(574) 722-5466,(574) 753-5513,KG,04,http://les.lcsc.k12.in.us/,-86.328991,40.751232,40.751232+-86.328991,p
0713,Columbia Elementary School,NA,Kellie,Pearson,pearsonk@lcsc.k12.in.us,20 E Columbia St,Logansport,IN,46947,Cass,(574) 753-3432,(574) 753-6072,KG,04,http://ces.lcsc.k12.in.us/,-86.37046199999999,40.7632669,40.7632669+-86.370462,p
0714,Berry Preschool,NA,Melanie,Lang,langm@lcsc.k12.in.us,1600 Chase Road,Logansport,IN,46947,Cass,(574) 722-2911,NA,PK,PK,NA,-86.3506699,40.772545,40.772545+-86.3506699,p
0715,Logansport Intermediate School,NA,Michael,Miller,millerm@lcsc.k12.in.us,1300 N 3rd St,Logansport,IN,46947,Cass,(574) 753-3797,(574) 753-6159,05,06,http://cms.lcsc.k12.in.us/,-86.3714911,40.7625877,40.7625877+-86.3714911,p
0719,The Academy at Logansport Community School,NA,Gregory,Grostefon,grostefong@lcsc.k12.in.us,2815 E Market St,Logansport,IN,46947,Cass,(574) 722-2912,NA,07,12,NA,-86.330635,40.758113,40.758113+-86.330635,p
0739,Century Career Center,Mr,Clark,Miller,millerc@lcsc.k12.in.us,2500 Hopper St,Logansport,IN,46947,Cass,(574) 722-3811,(574) 753-7649,06,12,http://ccc.lcsc.k12.in.us/,-86.3322889,40.7492561,40.7492561+-86.3322889,p
0741,Logansport Area Jnt Spec Ed,Mr,Thomas,Adams,adamstc@lcsc.k12.in.us,2829 George St,Logansport,IN,46947,Cass,(574) 753-3515,(574) 739-0217,PK,12,http://www.lcsc.k12.in.us/cms/one.aspx?portalId=110051&pageId=157044,-86.32951589999999,40.7562044,40.7562044+-86.3295159,p
0765,Henryville Jr & Sr High School,NA,Kyle,Lewis,KLewis@bhsc.school,213 N Ferguson St,Henryville,IN,47126,Clark,(812) 294-1455,(812) 294-4276,07,12,http://www.wclark.k12.in.us/content.asp?q_areaprimaryid=6&q_areasecondaryid=2,-85.7729703,38.5459302,38.5459302+-85.7729703,p
0767,Henryville Elementary School,NA,Susan,Ward,sward@bhsc.school,215 N Ferguson St,Henryville,IN,47126,Clark,(812) 294-4806,(812) 294-4940,PK,06,http://www.wclark.k12.in.us/content.asp?q_areaprimaryid=6&q_areasecondaryid=1,-85.7725416,38.5435446,38.5435446+-85.7725416,p
0813,William W Borden High School,NA,Charles,Gardner Jr,CGardner@bhsc.school,301 West St,Borden,IN,47106,Clark,(812) 967-2087,(812) 967-2086,07,12,http://bhs.wclark.k12.in.us/,-85.946517,38.4692363,38.4692363+-85.946517,p
0815,William W Borden Elementary School,NA,Samantha,Hurst,SHurst@bhsc.school,303 West St,Borden,IN,47106,Clark,(812) 967-2548,(812) 967-5824,PK,06,http://www.wclark.k12.in.us/content.asp?q_areaprimaryid=6&q_areasecondaryid=3,-85.9463844,38.4697411,38.4697411+-85.9463844,p
0777,Silver Creek High School,NA,Robert,Willman,RWillman@scsc.school,557 Renz Ave,Sellersburg,IN,47172,Clark,(812) 246-3391,(812) 246-8184,09,12,http://www.wclark.k12.in.us/content.asp?q_areaprimaryid=6&q_areasecondaryid=7,-85.7553138,38.4081936,38.4081936+-85.7553138,p
0781,Silver Creek Middle School,NA,Christy,Wesolek-Nunn,CNunn@scsc.school,495 N Indiana Ave,Sellersburg,IN,47172,Clark,(812) 246-4421,(812) 246-7430,06,08,http://www.wclark.k12.in.us/content.asp?q_areaprimaryid=6&q_areasecondaryid=6,-85.7555378,38.4054895,38.4054895+-85.7555378,p
0789,Silver Creek Elementary School,NA,Sandy,Myers,SMyers@scsc.school,503 N Indiana Ave,Sellersburg,IN,47172,Clark,(812) 246-3312,(812) 246-7435,02,05,http://www.wclark.k12.in.us/content.asp?q_areaprimaryid=6&q_areasecondaryid=5,-85.75312579999999,38.4063876,38.4063876+-85.7531258,p
0818,Silver Creek Primary School,NA,Abbey,Campbell,acampbell@scsc.school,8604 Commerce Park Dr,Sellersburg,IN,47172,Clark,(812) 248-7250,(812) 248-7251,PK,01,http://www.wclark.k12.in.us/content.asp?q_areaprimaryid=6&q_areasecondaryid=22,-85.7456741,38.4039017,38.4039017+-85.7456741,p
0833,Clarksville Senior High School,NA,Adrienne,Goldman,agoldman@clarksvilleschools.org,800 Dr Dot Lewis Dr,Clarksville,IN,47129,Clark,(812) 282-8231,(812) 282-8234,09,12,http://www.ccsc.k12.in.us/hs,-85.76818639999999,38.2983283,38.2983283+-85.7681864,p
0845,Clarksville Elementary School,NA,Carey,Davis,cdavis@clarksvilleschools.org,700 N Randolph Ave,Clarksville,IN,47129,Clark,(812) 282-1447,(812) 280-5019,PK,04,http://www.ccsc.k12.in.us/ces,-85.76914169999999,38.2978768,38.2978768+-85.7691417,p
0851,Clarksville Middle School,NA,Nicole,Bullington,nbullington@clarksvilleschools.org,101 Ettel Ln,Clarksville,IN,47129,Clark,(812) 282-8235,(812) 280-5004,05,08,http://www.ccsc.k12.in.us/ms,-85.7717907,38.3090632,38.3090632+-85.7717907,p
1007,Indiana Gateway Digital Academy,NA,Lisa,Render,lrender@clarksvilleschools.org,200 Ettel Lane,Clarksville,IN,47129,Clark,(844) 743-4437,NA,KG,12,NA,-85.76638760000002,38.301085,38.301085+-85.7663876,p
1008,Indiana Gateway Alternative School,NA,NA,NA,NA,220 Ettel Lane,Clarksville,IN,47129,Clark,(812) 282-7753,NA,09,12,NA,-85.76854689999999,38.30118119999999,38.3019267+-85.7655639,p
0755,W E Wilson Elementary,NA,April,Holder,aholder@gccschools.com,2915 Charlestown Pk,Jeffersonville,IN,47130,Clark,(812) 288-4888,(812) 288-4895,PK,05,http://www.gcs.k12.in.us/wes/,-85.72525519999999,38.3334032,38.3334032+-85.7252552,p
0761,Thomas Jefferson Elementary School,NA,Jennifer,Korfhage,jkorfhage@gccschools.com,2710 Hamburg Pike,Jeffersonville,IN,47130,Clark,(812) 288-4855,(812) 288-4870,PK,05,http://www.gcs.k12.in.us/tjes/,-85.7440591,38.3065472,38.3065472+-85.7440591,p
0801,Northaven Elementary School,NA,Laura,Morris,lmorris@gccschools.com,1907 Oak Ridge Dr,Jeffersonville,IN,47130,Clark,(812) 288-4865,(812) 288-4862,PK,05,http://www.gcs.k12.in.us/nes/,-85.7225764,38.3094242,38.3094242+-85.7225764,p
0805,Utica Elementary School,NA,Kathleen,Gilland,kgilland@gccschools.com,210 Maplehurst Dr,Jeffersonville,IN,47130,Clark,(812) 288-4878,(812) 288-2846,PK,05,http://www.gcs.k12.in.us/ues/,-85.68195469999999,38.3390818,38.3390818+-85.6819547,p
0807,New Washington Elementary School,NA,Joshua,Emily,jemily@gccschools.com,224 N Poplar St.,New Washington,IN,47162,Clark,(812) 293-3331,(812) 293-5808,PK,05,http://www.gcs.k12.in.us/nwes/,-85.5389316,38.5664949,38.5664949+-85.5389316,p
0809,New Washington Middle/High School,NA,Ahnya,Evinger,aevinger@gccschools.com,226 N Hwy 62,New Washington,IN,47162,Clark,(812) 293-3368,(812) 293-5803,06,12,http://www.gcs.k12.in.us/nwhs/,-85.5414253,38.5655254,38.5655254+-85.5414253,p
0821,Charlestown Senior High School,NA,Amy,Cook,amcook@gccschools.com,Monroe/Park Sts,Charlestown,IN,47111,Clark,(812) 256-3328,(812) 256-7274,09,12,http://www.gcs.k12.in.us/chs/,-85.6702406,38.45312,38.45312+-85.6702406,p
0825,Jonathan Jennings Elementary Sch,NA,Aimee,Doherty,aidoherty@gccschools.com,603 Market St,Charlestown,IN,47111,Clark,(812) 256-7284,(812) 256-7291,03,05,http://www.gcs.k12.in.us/jjes/,-85.6674598,38.4463762,38.4463762+-85.6674598,p
